Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
226.66685485839844,232.09889221191406,220.0750732421875,226.19776916503906,4489684331
240.17921447753906,243.34312438964844,225.54637145996094,226.67274475097656,5081569247
240.31866455078125,242.68826293945312,229.4411163330078,240.17958068847656,5016770824
293.4632263183594,296.65863037109375,236.0502471923828,240.39547729492188,8676266998
279.3580322265625,295.07061767578125,268.5784912109375,293.42388916015625,4544623650
289.7908020019531,313.1101379394531,273.3779296875,278.50909423828125,4676132222
263.6858215332031,290.0347595214844,253.9466552734375,289.9991149902344,3960814749
276.1047058105469,283.01361083984375,256.18896484375,263.5920104980469,2903774859
264.6367492675781,276.3712463378906,264.6367492675781,276.18572998046875,2044273970
254.66082763671875,267.2337341308594,250.61297607421875,264.0635070800781,2488528410
258.1006774902344,258.8761291503906,242.18153381347656,254.450439453125,2425543830
269.8548583984375,270.962890625,249.92892456054688,258.3858642578125,2271426252
261.7048034667969,277.7722473144531,258.7264099121094,269.6378479003906,2445995134
264.05743408203125,269.2347106933594,256.2732849121094,261.63043212890625,1873443830
264.7416687011719,274.8731689453125,262.9725036621094,264.0921936035156,2004752539
264.88616943359375,268.878173828125,257.5182800292969,264.9569396972656,1718563711
255.9001922607422,276.96868896484375,255.2108612060547,265.0702819824219,2323911466
255.68966674804688,263.1492919921875,253.0116424560547,255.94509887695312,2010488139
249.85137939453125,268.620849609375,243.22813415527344,255.89430236816406,2385752951
234.88543701171875,250.1392364501953,227.2940673828125,249.46591186523438,2314734091
255.1045684814453,255.1045684814453,234.7909393310547,234.7909393310547,2099285452
269.1023254394531,275.5933837890625,250.4947967529297,255.11648559570312,2457659540
269.1912841796875,280.9924011230469,262.2886657714844,269.31072998046875,2527142069
275.2146301269531,277.47900390625,265.3678283691406,268.9693908691406,2067448661
311.4264831542969,311.4264831542969,271.57855224609375,275.2386474609375,4039620710
302.0634460449219,316.4865417480469,289.00927734375,311.5514221191406,3545493416
335.212890625,339.2091064453125,301.5886535644531,302.2454833984375,3718677616
339.0077209472656,356.78350830078125,329.7513732910156,335.0859680175781,3950524039
323.1335144042969,349.6299133300781,319.19378662109375,338.9091796875,2953164849
351.6243896484375,353.4342041015625,319.8490295410156,323.3548583984375,3200674446
367.7724914550781,381.029296875,339.4616394042969,351.2410583496094,4073047973
403.59075927734375,412.2567443847656,364.1296691894531,368.0990295410156,5277448222
374.6588134765625,414.357666015625,358.7438049316406,403.69927978515625,5976362849
418.03839111328125,422.4665832519531,372.5151672363281,376.2690124511719,4550316562
453.178466796875,453.69781494140625,405.443603515625,418.0547180175781,4701175013
472.5603332519531,487.27520751953125,451.35516357421875,454.3431701660156,6160670397
525.3855590820312,529.64501953125,459.5904235839844,471.64642333984375,5697422904
598.72265625,637.4423217773438,516.2792358398438,526.7017822265625,14436315725
549.5865478515625,602.2964477539062,532.9558715820312,596.9885864257812,9433830832
549.5918579101562,590.4174194335938,526.5343017578125,550.4014892578125,7452346448
542.632080078125,556.8338012695312,536.0784301757812,550.413330078125,4608061831
510.2201843261719,548.885009765625,493.0094909667969,542.5736694335938,6886285728
520.416748046875,548.6023559570312,509.0485534667969,509.581298828125,5195399091
481.03424072265625,526.0587768554688,429.0528869628906,520.5902709960938,6711806048
505.0929260253906,539.7112426757812,469.15216064453125,481.3966979980469,7141301320
587.0291137695312,588.0648193359375,475.59039306640625,503.795166015625,9330924061
546.0235595703125,612.6870727539062,537.349365234375,586.9011840820312,8456300946
506.01300048828125,582.0377197265625,481.2602233886719,544.0054931640625,8342960849
526.5652465820312,530.074951171875,452.4355163574219,505.85888671875,8893557870
496.4150695800781,527.44091796875,483.9591369628906,526.7583618164062,4070234640
505.0770568847656,517.0830078125,478.8894348144531,496.2568359375,3419309603
534.5776977539062,549.9667358398438,502.31146240234375,504.7487487792969,4072866875
568.4705200195312,578.6234741210938,525.7677612304688,535.428466796875,4050720272
562.632568359375,578.8881225585938,539.072509765625,568.7456665039062,3648784689
599.70654296875,614.8241577148438,554.28466796875,562.8735961914062,6585918998
624.08056640625,627.7774658203125,586.205810546875,599.9884643554688,5741358048
619.3472290039062,641.86083984375,611.302001953125,622.4692993164062,4065705136
622.1010131835938,628.6209716796875,595.8587646484375,619.9721069335938,3765184551
675.68408203125,679.8150024414062,621.9027099609375,621.9027099609375,5274868721
611.2003173828125,676.9168701171875,606.2677001953125,676.31591796875,5728175230
651.6627197265625,656.2369995117188,605.1661987304688,609.3310546875,4248449283
633.2803955078125,653.412841796875,621.0661010742188,651.0494995117188,3975000211
624.5632934570312,644.12451171875,612.1624755859375,634.0068969726562,3658116306
646.100830078125,657.5446166992188,618.8406982421875,624.3944091796875,3910931715
662.2285766601562,678.2283935546875,631.4652709960938,646.3121337890625,4321052943
631.3519897460938,690.9319458007812,596.1658935546875,661.4500122070312,5157435389
672.3339233398438,672.4594116210938,623.2498168945312,631.2406005859375,4865455319
588.1851806640625,684.1376953125,588.1851806640625,671.7788696289062,4311561442
571.4345092773438,632.970703125,530.2382202148438,592.95458984375,7417114170
603.1282958984375,614.4854125976562,567.0347290039062,570.9605102539062,3735474448
563.0416870117188,610.51416015625,561.1683959960938,602.5543823242188,3480395174
562.829833984375,606.00341796875,535.057373046875,562.64892578125,4047395255
511.9643859863281,564.445556640625,485.9970703125,564.445556640625,5123430659
508.0223083496094,534.1778564453125,496.9785461425781,511.3919982910156,3548216902
339.0254821777344,515.716552734375,283.4537048339844,508.86273193359375,8779943654
393.6127624511719,424.29425048828125,286.0894470214844,335.5567321777344,7093839295
326.29632568359375,415.70672607421875,275.3926696777344,391.54156494140625,6291181865
299.50408935546875,335.7347412109375,285.3534240722656,326.79779052734375,3871242832
262.9456787109375,313.525146484375,213.51646423339844,300.0354309082031,5336233746
345.30963134765625,350.2731018066406,258.6227111816406,261.1195373535156,6066277282
344.1139831542969,374.5971984863281,307.7294616699219,345.4898376464844,5656677341
379.85430908203125,387.76519775390625,337.0569763183594,343.531982421875,4502557689
367.6557922363281,387.4900817871094,340.8908386230469,379.6934814453125,3965850350
329.8799133300781,373.313232421875,313.7230224609375,369.835693359375,4482824807
305.0521545410156,346.9239501953125,296.57073974609375,328.9868469238281,3070017878
325.7840270996094,337.74237060546875,292.85235595703125,305.0425720214844,3246314973
354.329345703125,355.9771423339844,307.94403076171875,325.8081359863281,3865691845
362.7946472167969,364.32012939453125,340.4742431640625,353.78253173828125,3425775257
401.2623291015625,418.6651306152344,350.956787109375,362.3608703613281,4486850584
427.80792236328125,432.30810546875,392.0331726074219,401.7608337402344,4370188399
391.39532470703125,428.4431457519531,366.27484130859375,428.1873779296875,4951450795
390.4318542480469,425.9027404785156,375.0675048828125,390.95880126953125,3956143113
393.8202209472656,400.0411682128906,382.344970703125,390.2367248535156,2101917655
357.3102111816406,407.37567138671875,355.9754638671875,393.6546630859375,2927240962
354.0013732910156,365.9231872558594,320.2380065917969,358.1654357910156,4491122307
375.73468017578125,378.7413635253906,334.4190979003906,352.76593017578125,3543408536
352.1831970214844,376.9501953125,345.5176696777344,375.66900634765625,2505012942
345.9336853027344,365.3039855957031,341.47735595703125,352.0848388671875,2269923678
343.74102783203125,348.8785705566406,325.8177185058594,345.9017028808594,2146761411
366.6489562988281,369.05804443359375,331.1119384765625,344.0428466796875,2171880359
368.7927551269531,377.0186462402344,355.3109436035156,365.75469970703125,2271215183
373.566162109375,379.65985107421875,363.93499755859375,372.7368469238281,2246535807
